ray,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
rays,Unknown
rd,Noun
re,Noun or Preposition
reach,Verb (transitive) or Noun or Verb (intransitive)
reached,Unknown
reaches,Unknown
reaching,Unknown
read,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive) or Adjective
reader,Noun
readers,Unknown
readily,Adverb
reading,Noun
readmit,Verb (usu participle)
readmitted,Verb (usu participle)
reads,Unknown
ready,Adjective or Noun
real,Adjective or Noun
realisable,Adjective
realisation,Noun
realisations,Unknown
realise,Verb (usu participle)
realised,Verb (usu participle)
realises,Unknown
realising,Verb (usu participle)
realistic,Adjective
realistically,Adverb
reality,Noun
realizable,Adjective
realization,Unknown
realizations,Unknown
realize,Verb (usu participle) or Verb (transitive)
realized,Verb (usu participle)
realizes,Unknown
realizing,Adjective
really,Adverb or Interjection
reappear,Verb (intransitive)
reappearance,Noun
reappearances,Unknown
reappeared,Unknown
reappearing,Unknown
reappears,Unknown
reappoint,Verb (transitive)
reappointed,Unknown
reappointing,Unknown
reappoints,Unknown
reason,Noun or Verb (usu participle) or Verb (intransitive) or Verb (transitive)
reasoning,Noun
reasons,Unknown
reassurance,Noun
reassurances,Unknown
reassure,Verb (transitive)
reassured,Unknown
reassures,Unknown
reassuring,Unknown
reassuringly,Adverb
reborn,Adjective
rebuild,Verb (transitive) or Verb (intransitive)
rebuilding,Unknown
rebuilt,Unknown
recall,Verb (transitive) or Noun
recalled,Unknown
recalling,Unknown
recalls,Unknown
receive,Verb (usu participle) or Verb (intransitive)
received,Verb (usu participle)
receives,Unknown
receiving,Verb (usu participle)
recent,Adjective
recently,Adverb
recession,Noun
recessionary,Unknown
recessions,Unknown
reckon,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
reckoned,Unknown
recognisable,Adjective
recognise,Verb (transitive)
recognised,Verb (transitive)
recognises,Unknown
recognising,Verb (transitive)
recognition,Noun
recognize,Verb (transitive) or Verb (intransitive)
recognized,Verb (transitive)
recognizes,Unknown
recognizing,Verb (transitive)
recommend,Verb (transitive)
recommendation,Noun
recommendations,Unknown
recommended,Unknown
recommending,Unknown
recommends,Unknown
reconsider,Verb (usu participle)
reconsideration,Noun
reconsidered,Unknown
reconsidering,Unknown
reconsiders,Unknown
record,Noun or Verb (usu participle)
recorded,Unknown
recording,Noun
recordings,Unknown
records,Unknown
recovery,Noun
recruit,Verb (usu participle) or Verb (transitive) or Noun
recruited,Unknown
recruiting,Unknown
recruitment,Noun
recruits,Unknown
red,Noun or Adjective or Verb (usu participle)
redecorate,Verb (usu participle)
redecorated,Verb (usu participle)
redecorates,Unknown
redecorating,Verb (usu participle)
redecoration,Noun
redecorations,Unknown
redefinition,Noun
redevelop,Verb (transitive)
redeveloped,Unknown
redeveloping,Unknown
redevelopment,Noun
redevelopments,Unknown
redevelops,Unknown
rediscover,Verb (transitive)
rediscovered,Unknown
rediscovering,Unknown
rediscovers,Unknown
rediscovery,Noun
redoubled,Verb (usu participle)
redraw,Verb (usu participle)
reduce,Verb (usu participle)
reduced,Adjective
reduces,Unknown
reducing,Verb (usu participle)
reduction,Noun
reductions,Unknown
redundancy,Noun
redundant,Adjective
reestablish,Verb (transitive)
reestablished,Unknown
reestablishes,Unknown
reestablishing,Unknown
reestablishment,Noun
refer,Verb (usu participle) or Verb (transitive) or Adjective or Noun or Verb (intransitive)
reference,Noun or Verb (transitive) or Preposition
references,Unknown
referral,Noun
referrals,Unknown
referred,Verb (usu participle)
referring,Verb (usu participle)
refers,Unknown
refill,Verb (usu participle) or Noun
refillable,Adjective
refilled,Unknown
refilling,Unknown
refills,Unknown
reflect,Verb (usu participle) or Verb (transitive) or Verb (intransitive)
reflected,Unknown
reflecting,Unknown
reflection,Noun
reflections,Unknown
reflective,Adjective
reflectively,Adverb
reflects,Unknown
refrigerate,Verb (usu participle)
refrigerated,Verb (transitive)
refrigeration,Noun
refrigerator,Noun
refrigerators,Unknown
refusal,Noun
refusals,Unknown
refuse,Verb (transitive) or Noun
refused,Verb (usu participle)
refuses,Unknown
refusing,Verb (usu participle)
regard,Verb (usu participle) or Verb (transitive) or Noun
regarded,Unknown
regarding,Preposition
regardless,Adjective or Adverb
regards,Unknown
regular,Adjective or Noun
regularity,Noun
regularly,Adverb
regulars,Unknown
reheat,Verb (usu participle) or Verb (transitive) or Noun
reheated,Unknown
reheating,Noun
reheats,Unknown
reintroduce,Verb (transitive)
reintroduced,Verb (transitive)
reintroduces,Unknown
relate,Verb (transitive) or Verb (intransitive)
related,Adjective
relates,Unknown
relating,Verb (usu participle)
relation,Noun
relations,Plural Noun
relationship,Noun
relationships,Unknown
relative,Adjective or Noun
relatively,Unknown
relatives,Unknown
reliability,Noun
relief,Noun
religion,Noun
religions,Unknown
religious,Adjective or Noun
religiously,Adverb
remade,Unknown
remain,Verb (usu participle)
remained,Unknown
remaining,Unknown
remains,Plural Noun
remake,Noun or Verb (usu participle) or Verb (transitive)
remakes,Unknown
remaking,Unknown
remark,Verb (usu participle) or Verb (transitive) or Noun
remarkable,Adjective
remarkably,Unknown
remarked,Unknown
remarking,Unknown
remarks,Unknown
remarried,Verb (usu participle)
remarries,Unknown
remarry,Verb (usu participle)
remarrying,Verb (usu participle)
remember,Verb (usu participle) or Verb (transitive)
remembered,Unknown
remembering,Unknown
remembers,Unknown
remembrance,Noun
remind,Verb (transitive)
reminded,Unknown
reminder,Unknown
reminders,Unknown
reminding,Unknown
reminds,Unknown
remover,Noun
removers,Unknown
renew,Verb (usu participle)
renewable,Unknown
renewal,Noun
renewals,Unknown
renewed,Unknown
renewing,Unknown
renews,Unknown
rent,Noun or Verb (transitive) or Verb (intransitive) or Verb (usu participle)
rental,Noun or Adjective
rentals,Unknown
rented,Unknown
renting,Unknown
rents,Unknown
reorder,Verb (transitive) or Noun
reordered,Unknown
reordering,Unknown
reorders,Unknown
reorganisation,Unknown
reorganisations,Unknown
reorganise,Verb (transitive) or Verb (intransitive)
reorganised,Verb (transitive) or Verb (intransitive)
reorganises,Unknown
reorganising,Verb (transitive) or Verb (intransitive)
reorganization,Noun
reorganizations,Unknown
reorganize,Verb (transitive) or Verb (intransitive)
reorganized,Verb (transitive) or Verb (intransitive)
reorganizes,Unknown
reorganizing,Verb (transitive) or Verb (intransitive)
repair,Verb (transitive) or Noun or Verb (intransitive)
repaired,Unknown
repairing,Unknown
repairs,Unknown
repeat,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun
repeated,Adjective
repeatedly,Adverb
repeating,Unknown
repeats,Unknown
repetition,Noun
repetitions,Unknown
replace,Verb (transitive)
replaceable,Unknown
replaced,Verb (transitive)
replacement,Noun
replacements,Unknown
replaces,Unknown
replacing,Verb (transitive)
replay,Noun or Verb (usu participle)
replayed,Unknown
replaying,Unknown
replays,Unknown
replied,Unknown
replies,Unknown
reply,Verb (usu participle) or Verb (transitive) or Noun
replying,Unknown
report,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
reported,Unknown
reportedly,Adverb
reporter,Noun
reporters,Unknown
reporting,Unknown
reports,Unknown
represent,Verb (transitive)
representation,Noun
representations,Unknown
representative,Noun or Adjective
representatives,Unknown
represented,Unknown
representing,Unknown
represents,Unknown
request,Verb (transitive) or Noun
requested,Unknown
requesting,Unknown
requests,Unknown
resell,Verb (usu participle)
reselling,Verb (usu participle)
reservation,Noun
reservations,Unknown
reserve,Verb (transitive) or Noun
reserved,Adjective
reserves,Unknown
reserving,Verb (usu participle)
residences,Unknown
resist,Verb (usu participle) or Verb (transitive) or Noun
resistance,Noun
resistances,Unknown
resistant,Adjective or Noun
resisted,Unknown
resistible,Adjective
resisting,Unknown
resists,Unknown
resold,Verb (usu participle)
respect,Noun or Verb (transitive)
respectable,Adjective
respected,Unknown
respectful,Adjective
respectfully,Adverb
respecting,Preposition
respects,Unknown
responsibilities,Plural Noun
responsibility,Noun
responsible,Adjective or Noun
responsibly,Adverb
rest,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
restart,Verb (usu participle) or Noun
restarted,Unknown
restarting,Unknown
restarts,Unknown
rested,Unknown
restful,Adjective
restfully,Adverb
restfulness,Noun
resting,Adjective
restless,Adjective
restlessly,Adverb
restlessness,Noun
rests,Unknown
result,Noun or Verb (intransitive)
resulted,Unknown
resulting,Unknown
results,Unknown
retell,Verb (usu participle)
retelling,Verb (usu participle)
retest,Noun or Verb (transitive)
retested,Unknown
retesting,Unknown
retests,Unknown
rethink,Verb (usu participle) or Noun
rethinking,Verb (usu participle)
rethinks,Unknown
rethought,Verb (usu participle)
retire,Verb (usu participle) or Verb (transitive)
retired,Verb (usu participle)
retirement,Noun or Adjective
retires,Unknown
retiring,Adjective
return,Verb (intransitive) or Verb (transitive) or Noun
returnable,Adjective
returned,Unknown
returning,Unknown
returns,Unknown
reunite,Verb (usu participle)
reunited,Verb (transitive) or Verb (intransitive)
reunites,Unknown
reuniting,Verb (transitive) or Verb (intransitive)
reuse,Verb (usu participle)
reused,Verb (usu participle)
reuses,Unknown
reusing,Verb (usu participle)
revaluation,Noun
revaluations,Unknown
revalued,Verb (transitive)
rewrite,Verb (usu participle) or Verb (transitive) or Noun
rewrites,Unknown
rewriting,Verb (usu participle)
rewritten,Verb (usu participle)
rewrote,Verb (usu participle)
rich,Adjective or Noun
richer,Unknown
riches,Plural Noun
richest,Unknown
richly,Adverb
richness,Noun
rid,Verb (usu participle)
ridden,Verb (usu participle) or Adjective
ride,Verb (usu participle) or Verb (transitive) or Verb (intransitive) or Noun
rider,Noun
riders,Unknown
rides,Unknown
ridiculous,Adjective
ridiculously,Adverb
riding,Noun
right,Adjective or Adverb or Noun or Verb (usu participle) or Interjection
rightful,Adjective
rightfully,Adverb
rightly,Adverb
rights,Noun or Adjective
ring,Noun or Verb (usu participle) or Verb (transitive)
ringing,Verb (usu participle)
rings,Unknown
rise,Verb (usu participle) or Verb (transitive) or Noun
risen,Verb (usu participle)
rises,Unknown
rising,Noun or Adjective
risk,Noun or Verb (transitive)
risked,Unknown
riskiness,Noun
risking,Unknown
risks,Unknown
risky,Adjective
river,Noun
rivers,Unknown
riverside,Unknown
road,Noun
roads,Unknown
roadside,Unknown
rob,Verb (usu participle) or Verb (transitive)
robbed,Verb (usu participle)
robber,Noun
robberies,Plural Noun
robbers,Unknown
robbery,Noun
robbing,Verb (usu participle)
robs,Unknown
rock,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
rocks,Unknown
rocky,Adjective
rode,Verb (usu participle) or Noun
role,Noun
roll,Verb (usu participle) or Verb (transitive) or Noun or Verb (intransitive)
rolled,Unknown
rolling,Adjective or Adverb
rolls,Unknown
Roman,Adjective or Noun
Romans,Noun
Rome,Noun
roof,Noun or Verb (transitive)
roofs,Unknown
rooftop,Unknown
rooftops,Unknown
room,Noun or Verb (intransitive)
rooms,Unknown
roomy,Adjective
root,Noun or Verb (intransitive) or Verb (transitive)
rooted,Adjective
rooting,Unknown
rootless,Adjective
roots,Unknown
rose,Noun or Verb (transitive) or Verb (usu participle)
rough,Adjective or Noun or Adverb or Verb (transitive)
rougher,Noun
roughest,Unknown
roughly,Adverb
roughness,Noun
round,Adjective or Noun or Preposition or Adverb or Verb (usu participle) or Verb (transitive)
rounded,Adjective
row,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
rowed,Unknown
rowing,Unknown
rows,Unknown
royal,Adjective or Noun
royally,Adverb
royals,Unknown
royalties,Plural Noun
royalty,Noun
rub,Verb (usu participle) or Verb (transitive) or Noun
rubbed,Verb (usu participle)
rubbing,Noun
rubbish,Noun or Verb (transitive)
rubs,Unknown
rule,Noun or Verb (usu participle) or Verb (transitive) or Verb (intransitive)
ruled,Verb (usu participle)
ruler,Noun
rulers,Unknown
rules,Unknown
run,Verb (usu participle) or Verb (intransitive) or Verb (transitive)
running,Adjective or Noun
runs,Unknown
rush,Verb (usu participle) or Verb (intransitive) or Verb (transitive) or Noun or Adjective
rushed,Unknown
rushes,Unknown
rushing,Noun
Russia,Noun
Russian,Noun or Adjective
Russians,Unknown
sack,Noun or Verb (transitive)
sacks,Unknown
sad,Adjective
sadden,Verb (usu participle)
saddened,Unknown
saddening,Unknown
saddens,Unknown
sadder,Unknown
saddest,Unknown
sadly,Adverb
sadness,Noun
safe,Adjective or Adverb or Noun
safely,Adverb
safer,Unknown
safest,Unknown
safety,Noun
said,Adjective or Verb (usu participle) or Noun
sail,Noun or Verb (usu participle) or Verb (transitive)
sailed,Unknown
sailing,Noun
sailings,Unknown
sailor,Noun
sailors,Unknown
sails,Unknown
sake,Noun
sakes,Unknown
salaries,Plural Noun
salary,Noun or Verb (usu participle)
sale,Noun
saleable,Adjective
sales,Noun or Adjective
salt,Noun or Verb (transitive) or Adjective
salted,Adjective
salts,Plural Noun
salty,Adjective
same,Adjective or Adverb
sameness,Noun
sample,Noun or Verb (transitive)
sampled,Verb (usu participle)
samples,Unknown
sampling,Noun
sand,Noun or Verb (transitive)
sands,Unknown
sandwich,Noun or Verb (transitive)
sandwiched,Unknown
sandwiches,Unknown
sandy,Adjective
sang,Verb (usu participle)
sank,Verb (usu participle)
sat,Verb (usu participle)
satisfaction,Noun
satisfactorily,Adverb
satisfactory,Adjective
satisfied,Adjective or Verb (intransitive)
satisfies,Unknown
satisfy,Verb (usu participle)
satisfying,Unknown
Saturday,Noun
Saturdays,Adverb
save,Verb (transitive) or Verb (intransitive) or Noun or Preposition or Conjunction
saved,Verb (usu participle)
saves,Unknown
saving,Adjective or Noun or Preposition or Conjunction
savings,Unknown
saw,Noun or Verb (usu participle)
say,Verb (usu participle) or Adverb or Noun or Interjection
saying,Noun
sayings,Unknown
says,Noun
scalable,Adjective
scale,Noun or Verb (transitive) or Verb (intransitive) or Verb (usu participle)
scaled,Adjective or Verb (usu participle)
scales,Unknown
scare,Verb (usu participle) or Verb (transitive) or Noun
scared,Verb (usu participle)
